,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
896,44.8,45.44714502,0.498053509,54.07300311,3.425751132,54.46637571,3.501946491,45.30321498,3.503213668,53.93510936,3.500817369,53.53736045,3.500922029,46.30321498,0.498053509,53.77685723,3.435687543,46.09697995,3.503377451
897,44.85,45.34075495,0.498053509,54.19142752,3.416151491,54.60533642,3.501946491,45.15925846,3.503213668,54.0448648,3.500817369,53.70407181,3.500922029,46.15925846,0.498053509,53.88322232,3.479026127,45.95178864,3.503377451
898,44.9,45.23291338,0.498053509,54.30962132,3.406321249,54.7416547,3.501946491,45.01312902,3.503213668,54.15537621,3.500817369,53.87830828,3.500922029,46.01312902,0.498053509,53.99465818,3.491878706,45.8044244,3.503377451
899,44.95,45.12506322,0.498053509,54.42805453,3.396730412,54.87531069,3.501946491,44.86482665,3.503213668,54.26678613,3.500817369,54.06016119,3.500922029,45.86482665,0.498053509,54.11157645,3.498435682,45.65488723,3.503377451
900,45,45.0151844,0.498053509,54.54809572,3.38874756,55.00628571,3.501946491,44.71435135,3.503213668,54.38022416,3.500817369,54.24948472,3.500922029,45.71435135,0.498053509,54.23616866,3.501768949,45.50317713,3.503377451
901,45.05,44.90391646,0.498053509,54.67269583,3.385323629,55.13456598,3.501946491,44.56170312,3.503213668,54.49864035,3.500817369,54.4463458,3.500922029,45.56170312,0.498053509,54.36468187,3.501768949,45.34929411,3.503377451
902,45.1,44.79152857,0.498053509,54.80006587,3.384669623,55.26014585,3.501946491,44.40688196,3.503213668,54.61977167,3.500817369,54.64889698,3.500922029,45.40742519,0.498053509,54.49885599,3.501768949,45.19323815,3.503377451
903,45.15,44.67642452,0.498053509,54.92974975,3.386329457,55.38302342,3.501946491,44.24988787,3.503213668,54.74085715,3.500817369,54.85512957,3.500922029,45.25314727,0.498053509,54.63985599,3.501768949,45.03500927,3.503377451
904,45.2,44.55697461,0.498053509,55.0651472,3.393702863,55.50320184,3.501946491,44.09072086,3.503213668,54.86626345,3.500817369,55.06612716,3.500922029,45.09886934,0.498053509,54.78448338,3.501768949,44.87460745,3.503377451
905,45.25,44.43317884,0.498053509,55.20642283,3.406954441,55.6201521,3.501946491,43.92938092,3.503213668,54.99963631,3.500817369,55.28077997,3.500922029,44.94459142,0.498053509,54.93307132,3.501768949,44.71203271,3.503377451
