,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
33,2201.65,48.97555455,0.975554554,49.00141687,2.024445446,49.02444545,3.024445446,49.97555455,1.024445446,50.02444545,2.024445446,49.97555455,3.024445446,50.97555455,0.975554554,50.97604346,2.024445446,50.97555455,2.975554554
34,2201.7,48.96414668,0.964146679,49.00187955,2.035853321,49.03585332,3.035853321,49.96414668,1.035853321,50.03585332,2.035853321,49.96414668,3.035853321,50.96414668,0.964146679,50.96659119,2.035853321,50.96414668,2.964146679
35,2201.75,48.95056588,0.950565876,49.00273023,2.049434124,49.04943412,3.049434124,49.95056588,1.049434124,50.04943412,2.049434124,49.95056588,3.049434124,50.95056588,0.950565876,50.954966,2.049434124,50.95056588,2.950565876
36,2201.8,48.93481214,0.934812144,49.00295466,2.065187856,49.06518786,3.065187856,49.93481214,1.065187856,50.06518786,2.065187856,49.93481214,3.065187856,50.93481214,0.934812144,50.94116787,2.065187856,50.93481214,2.934812144
37,2201.85,48.91688548,0.916930042,49.00439237,2.083114516,49.08311452,3.083114516,49.91688548,1.083114516,50.08311452,2.083114516,49.91688548,3.083114516,50.91688548,0.916885484,50.92519682,2.083114516,50.91688548,2.916885484
38,2201.9,48.89678589,0.897008685,49.00752051,2.103214105,49.10321411,3.103214105,49.89678589,1.103214105,50.10321411,2.103214105,49.89678589,3.103214105,50.89678589,0.896785895,50.9077034,2.103214105,50.89678589,2.896785895
39,2201.95,48.87451338,0.874914399,49.01105508,2.125486623,49.12548662,3.125486623,49.87451338,1.125486623,50.12548662,2.125486623,49.87451338,3.125486623,50.87451338,0.874513377,50.88998874,2.125486623,50.87451338,2.874513377
40,2202,48.85006793,0.850647185,49.01471921,2.149932069,49.14993207,3.149932069,49.85006793,1.149932069,50.14993207,2.149932069,49.85006793,3.149932069,50.85006793,0.850067931,50.87010116,2.149932069,50.85006793,2.850067931
41,2202.05,48.82344956,0.824207042,49.01621041,2.176550443,49.1759984,3.1759984,49.82344956,1.176550443,50.17655044,2.176550443,49.82291714,3.175944371,50.82344956,0.823449557,50.84697247,2.175482271,50.82289822,2.822898223
42,2202.1,48.79465825,0.795593971,49.01633283,2.205341746,49.20202721,3.202027213,49.79465825,1.205341746,50.20478609,2.204786088,49.79146485,3.201780093,50.79465825,0.794658254,50.81740374,2.198938289,50.79134974,2.791349738
43,2202.15,48.76369402,0.764807972,49.01778122,2.236305978,49.22801043,3.228010432,49.76369402,1.236305978,50.23296666,2.232966662,49.75571591,3.22766501,50.76369402,0.763694022,50.78141871,2.220323864,50.75542226,2.755422257
44,2202.2,48.73055686,0.731849043,49.02140254,2.269443138,49.25394278,3.253942776,49.73055686,1.269443138,50.26106742,2.261067419,49.71567645,3.25360527,50.73055686,0.730556862,50.7390478,2.239669413,50.71435526,2.714355262
45,2202.25,48.69524677,0.696717187,49.02681982,2.304753227,49.27981768,3.279817678,49.69524677,1.304753227,50.28828086,2.288280855,49.67135433,3.279608731,50.69524677,0.695246773,50.69033284,2.257016777,50.66585973,2.66585973
46,2202.3,48.65776376,0.659412401,49.03301885,2.342236244,49.30562659,3.30562659,49.65776376,1.342236244,50.31235737,2.312357367,49.62276018,3.305686015,50.65776376,0.657763756,50.63544845,2.272427401,50.60995199,2.609951986
47,2202.35,48.61810781,0.619934688,49.04044378,2.381892189,49.33135765,3.331357647,49.61810781,1.381892189,50.33344659,2.333446585,49.56990957,3.331852699,50.61810781,0.618107811,50.57471756,2.285997904,50.54664579,2.546645788
48,2202.4,48.57627894,0.578284045,49.049543,2.423721064,49.35699272,3.356992719,49.57627894,1.423721064,50.3511083,2.351108299,49.51282858,3.358134852,50.57627894,0.576278936,50.5079707,2.297898289,50.47595686,2.475956856
49,2202.45,48.53227713,0.534460475,49.06030485,2.467722866,49.38249904,3.382499042,49.53227713,1.467722866,50.36519203,2.365192028,49.45157436,3.384589642,50.53227713,0.532277134,50.43556281,2.308483506,50.39789141,2.397891406
50,2202.5,48.4861024,0.500370524,49.07114426,2.513897598,49.40778765,3.407787646,49.4861024,1.513897598,50.37548413,2.375484126,49.38664574,3.411715881,50.4861024,0.498053509,50.35850734,2.318767001,50.31393867,2.313938669
51,2202.55,48.43775474,0.500370524,49.0821491,2.562245257,49.43373864,3.433738641,49.43775474,1.562245257,50.38376996,2.383769962,49.31994997,3.441420832,50.43775474,0.498053509,50.28012317,2.332067654,50.22961509,2.229615093
52,2202.6,48.38723415,0.500370524,49.09400308,2.612765846,49.46355325,3.46355325,49.38723415,1.612765846,50.39651535,2.396515353,49.25341958,3.47563701,50.38723415,0.498053509,50.20533055,2.353305703,50.14805878,2.148058781
53,2202.65,48.33454064,0.500370524,49.10688571,2.665459363,49.49762086,3.497620864,49.33454064,1.665459363,50.41558214,2.415582139,49.18694599,3.503781593,50.33454064,0.498053509,50.13348051,2.381832205,50.06934928,2.069349281
54,2202.7,48.27967419,0.500370524,49.12092011,2.720325808,49.53601544,3.506948415,49.27967419,1.720325808,50.44140903,2.441409026,49.12049569,3.503781593,50.27967419,0.498053509,50.06445462,2.417420627,49.9935173,1.993517299
55,2202.75,48.22263482,0.500370524,49.13406397,2.777365182,49.57874563,3.506948415,49.22263482,1.777365182,50.4740071,2.474007096,49.05406232,3.503781593,50.22263482,0.498053509,49.9983386,2.459940538,49.91982497,1.919824965
56,2202.8,48.16342252,0.500370524,49.14916799,2.836577485,49.62580665,3.506948415,49.16342252,1.836577485,50.51243998,2.512439977,48.98717121,3.503781593,50.16342252,0.498053509,49.9353335,2.509308459,49.84599625,1.845996253
57,2202.85,48.10203728,0.500370524,49.16647161,2.898627709,49.67720148,3.506948415,49.10203728,1.897962716,50.55326285,2.553262848,48.91800064,3.503781593,50.10203728,0.498053509,49.87659753,2.565465071,49.77163503,1.771635028
58,2202.9,48.03847912,0.500370524,49.18847162,2.9655647,49.73239115,3.506948415,49.03847912,1.961520875,50.59835992,2.59835992,48.84536479,3.503781593,50.03847912,0.498053509,49.81912379,2.627229768,49.69510087,1.695100874
59,2202.95,47.97274804,0.500370524,49.21447123,3.0375884,49.78975374,3.506948415,48.97274804,2.027251963,50.64723658,2.647236583,48.76927192,3.503781593,49.97274804,0.498053509,49.75975311,2.691443393,49.61639379,1.616393792
60,2203,47.90484402,0.500370524,49.24334993,3.114065898,49.84855642,3.506948415,48.90484402,2.09515598,50.69828618,2.698286176,48.68991479,3.503781593,49.90484402,0.498053509,49.69897373,2.758594169,49.53551378,1.535513781
61,2203.05,47.83476708,0.500370524,49.27500669,3.193469763,49.9066614,3.506948415,48.83476708,2.165232925,50.7515087,2.751508696,48.60881803,3.503781593,49.83476708,0.498053509,49.63588551,2.82778196,49.45246084,1.452460841
62,2203.1,47.7625172,0.500370524,49.31076005,3.277174822,49.96422563,3.506948415,48.76305913,2.237482799,50.80690415,2.806904145,48.52610065,3.503781593,49.7625172,0.498053509,49.57092028,2.899438596,49.36723497,1.367234973
63,2203.15,47.6880944,0.500370524,49.34844555,3.362839396,50.02124874,3.506948415,48.69080406,2.311905601,50.86447252,2.864472523,48.44121034,3.503781593,49.6880944,0.498053509,49.50445839,2.973944434,49.27983618,1.279836177
64,2203.2,47.61149867,0.500370524,49.38730126,3.450567157,50.07879939,3.506948415,48.61637607,2.388501331,50.92421383,2.924213829,48.3541471,3.503781593,49.61149867,0.498053509,49.43777782,3.052068511,49.19026445,1.190264452
65,2203.25,47.53273001,0.500370524,49.42569079,3.517790441,50.13910258,3.506948415,48.53981734,2.467269991,50.98612806,2.986128064,48.26491093,3.503781593,49.53273001,0.498053509,49.37274936,3.134663726,49.0985198,1.098519798
66,2203.3,47.45178842,0.500370524,49.4649145,3.517790441,50.20133217,3.506948415,48.46121231,2.548211579,51.05021523,3.050215227,48.17350183,3.503781593,49.45178842,0.498053509,49.30788585,3.221769751,49.00472454,1.004724542
67,2203.35,47.36867391,0.500370524,49.50603907,3.517790441,50.26573469,3.506948415,48.38043435,2.631326095,51.11647532,3.116475319,48.07991981,3.503781593,49.36858947,0.498053509,49.24344386,3.313643152,48.90916541,0.909165409
68,2203.4,47.28338646,0.500370524,49.54762261,3.517790441,50.33231014,3.506948415,48.29748346,2.71661354,51.18490834,3.18490834,47.98416485,3.503781593,49.28296965,0.498053509,49.178964,3.409824539,48.81150125,0.811501254
69,2203.45,47.19592609,0.500370524,49.59180492,3.517790441,50.40105851,3.506948415,48.21235964,2.804073913,51.25551429,3.255514289,47.88623697,3.503781593,49.19531014,0.498053509,49.11479395,3.484588148,48.71130741,0.711307414
70,2203.5,47.10629278,0.500370524,49.63967682,3.517790441,50.47197982,3.506948415,48.12506289,2.893707215,51.32829317,3.328293166,47.7854128,3.503781593,49.10608084,0.498053509,49.05072725,3.485580595,48.60807021,0.608070214
71,2203.55,47.01448655,0.500370524,49.69105259,3.517790441,50.54507405,3.506948415,48.03632634,2.98624657,51.40324497,3.403244972,47.6795023,3.503781593,49.01583312,0.498053509,48.98607814,3.490336484,48.50121275,0.501212751
72,2203.6,46.9205074,0.500370524,49.74475164,3.517790441,50.62034121,3.506948415,47.94836952,3.083911519,51.48036971,3.480369706,47.56842699,3.503781593,48.92515105,0.498053509,48.91998472,3.497993921,48.3901954,0.473736742
73,2203.65,46.82435531,0.500370524,49.79908513,3.517790441,50.6977813,3.506948415,47.86126707,3.186776689,51.55966737,3.500058314,47.45212574,3.503781593,48.83448424,0.498053509,48.85171836,3.500315705,48.27472597,0.473736742
74,2203.7,46.72603029,0.500370524,49.85473959,3.517790441,50.77739432,3.506948415,47.77505224,3.294875331,51.64113796,3.500058314,47.33061268,3.503781593,48.74392131,0.498053509,48.78127908,3.500315705,48.15480928,0.473736742
75,2203.75,46.62553235,0.500370524,49.91256697,3.517790441,50.85918026,3.506948415,47.68964032,3.408122748,51.72478148,3.500058314,47.20406568,3.503781593,48.65345723,0.498053509,48.70866687,3.500315705,48.03045051,0.473736742
76,2203.8,46.52286147,0.500370524,49.97212444,3.517790441,50.94313914,3.506948415,47.60474509,3.49585774,51.81059793,3.500058314,47.07284353,3.503781593,48.56308668,0.498053509,48.63388173,3.500315705,47.90165508,0.473736742
77,2203.85,46.41801767,0.500370524,50.03218522,3.517790441,51.02927094,3.506948415,47.5199891,3.496952926,51.89858731,3.500058314,46.93724086,3.503781593,48.47280421,0.498053509,48.55692367,3.500315705,47.76842844,0.473736742
78,2203.9,46.31100094,0.500370524,50.09306883,3.517790441,51.11757567,3.506948415,47.43526392,3.500238481,51.98874961,3.500058314,46.79726747,3.503781593,48.38260437,0.498053509,48.4779363,3.500315705,47.63077598,0.473736742
79,2203.95,46.20181128,0.500370524,50.15447046,3.517790441,51.20805333,3.506948415,47.35055588,3.500238481,52.08108485,3.500058314,46.65293501,3.503781593,48.29192027,0.498053509,48.39720691,3.500315705,47.4892639,0.473736742
80,2204,46.0904487,0.500370524,50.21602139,3.517790441,51.30070392,3.506948415,47.26586044,3.500238481,52.17559301,3.500058314,46.50424469,3.503781593,48.19906323,0.498053509,48.3143046,3.500315705,47.3455789,0.473736742
